time,open,high,low,close,volume
2021-10-06 16:30:00,152.24,152.24,152.24,152.24,14593
2021-10-06 16:00:00,152.24,152.38,151.75,152.23,156798
2021-10-06 15:30:00,151.77,152.325,151.7,152.3,26857
2021-10-06 15:00:00,151.86,152.22,151.67,151.67,31223
2021-10-06 14:30:00,151.27,152.11,151.06,151.89,36803
2021-10-06 14:00:00,151.03,151.68,150.89,151.165,49906
2021-10-06 13:30:00,150.59,151.04,149.84,151.04,48196
2021-10-06 13:00:00,149.96,150.78,149.92,150.67,25175
2021-10-06 12:30:00,150.55,150.58,149.58,149.82,25850
2021-10-06 12:00:00,149.53,150.555,149.2115,150.555,51170
2021-10-06 11:30:00,150.04,150.83,149.48,149.65,44711
2021-10-06 11:00:00,149.95,150.63,148.76,149.89,74957
2021-10-06 10:30:00,151.06,151.06,149.44,150.02,51480
2021-10-06 10:00:00,152.49,152.64,150.9,150.98,61042
2021-10-06 07:30:00,152.25,152.29,152.2,152.29,800
2021-10-05 16:30:00,153.9831,153.9831,153.81,153.81,23125
2021-10-05 16:00:00,154.09,154.31,153.64,153.8,195225
2021-10-05 15:30:00,154.305,154.72,154.09,154.12,29200
2021-10-05 15:00:00,154.2,154.43,154.145,154.29,20335
2021-10-05 14:30:00,154.58,154.78,154.085,154.23,33312
2021-10-05 14:00:00,154.66,154.681,154.44,154.56,18702
2021-10-05 13:30:00,154.615,154.7,154.335,154.567,21028
2021-10-05 13:00:00,153.9,154.61,153.75,154.59,46870
2021-10-05 12:30:00,154.84,154.94,153.65,153.96,27298
2021-10-05 12:00:00,155.22,155.22,154.58,154.77,29729
2021-10-05 11:30:00,155.42,155.7101,155.115,155.33,31821
2021-10-05 11:00:00,156.33,156.6,155.3954,155.3954,54082
2021-10-05 10:30:00,155.0,156.34,155.0,156.18,27311
2021-10-05 10:00:00,155.42,155.42,153.74,154.85,98806
2021-10-05 09:30:00,155.37,155.37,155.37,155.37,220
2021-10-04 18:30:00,153.67,153.67,153.66,153.66,500
2021-10-04 16:30:00,153.65,153.65,153.65,153.65,19780
2021-10-04 16:00:00,153.71,154.6,153.34,153.72,221884
2021-10-04 15:30:00,153.75,154.07,153.63,153.74,37994
2021-10-04 15:00:00,153.64,153.75,153.41,153.69,39995
2021-10-04 14:30:00,153.97,154.12,153.375,153.65,37487
2021-10-04 14:00:00,153.94,154.53,153.75,153.98,40182
2021-10-04 13:30:00,153.83,154.32,153.56,153.78,45368
2021-10-04 13:00:00,153.75,154.07,153.2,153.93,38071
2021-10-04 12:30:00,154.035,154.1,153.71,153.765,31108
2021-10-04 12:00:00,152.88,154.02,152.57,154.02,55198
2021-10-04 11:30:00,153.59,153.8184,152.565,152.9,33959
2021-10-04 11:00:00,154.0,154.13,152.77,153.72,41035
2021-10-04 10:30:00,155.39,155.76,153.89,154.07,58591
2021-10-04 10:00:00,153.43,155.66,153.04,155.28,60177
2021-10-01 16:30:00,152.8,152.8,152.8,152.8,29050
2021-10-01 16:00:00,153.395,153.395,152.61,152.87,178350
2021-10-01 15:30:00,153.86,154.18,153.33,153.41,46879
2021-10-01 15:00:00,153.79,154.11,153.5,153.86,35631
2021-10-01 14:30:00,153.25,153.92,153.245,153.7543,52982
2021-10-01 14:00:00,152.57,153.42,152.54,153.22,33314
2021-10-01 13:30:00,152.15,152.61,151.855,152.53,26785
2021-10-01 13:00:00,152.445,152.61,152.04,152.11,16306
2021-10-01 12:30:00,152.1,152.46,151.92,152.375,27934
2021-10-01 12:00:00,151.895,152.42,151.86,151.965,31575
2021-10-01 11:30:00,151.18,152.06,151.06,151.98,54820
2021-10-01 11:00:00,150.49,151.295,149.935,151.17,50890
2021-10-01 10:30:00,151.61,152.46,150.11,150.555,98433
2021-10-01 10:00:00,152.32,153.51,150.37,151.7,147300
2021-10-01 09:30:00,150.55,152.1,150.55,152.1,3692
2021-10-01 09:00:00,149.9,150.02,149.9,150.02,250
2021-09-30 16:30:00,150.665,150.665,149.34,149.34,30559
2021-09-30 16:00:00,150.24,150.83,149.22,149.26,274534
2021-09-30 15:30:00,150.61,151.02,150.19,150.29,80340
2021-09-30 15:00:00,150.67,151.27,150.63,150.63,37775
2021-09-30 14:30:00,151.27,151.46,150.47,150.73,48411
2021-09-30 14:00:00,150.4931,151.24,150.0,151.24,38046
2021-09-30 13:30:00,150.76,151.28,150.29,150.43,32204
2021-09-30 13:00:00,150.67,151.17,150.5,150.68,36453
2021-09-30 12:30:00,152.12,152.31,150.79,150.79,45726
2021-09-30 12:00:00,154.11,154.13,152.03,152.05,130855
2021-09-30 11:30:00,153.585,154.37,153.5,154.13,87956
2021-09-30 11:00:00,154.01,154.475,153.38,153.61,113847
2021-09-30 10:30:00,153.48,154.7,153.34,154.07,233206
2021-09-30 10:00:00,154.26,154.71,152.6839,153.49,118813
2021-09-29 16:30:00,152.99,152.99,152.99,152.99,15877
2021-09-29 16:00:00,153.79,154.05,152.9,152.98,206482
2021-09-29 15:30:00,153.5,153.89,153.11,153.85,46660
2021-09-29 15:00:00,153.37,153.66,153.34,153.41,44929
2021-09-29 14:30:00,152.54,153.45,152.54,153.28,40281
2021-09-29 14:00:00,152.595,152.67,152.22,152.59,34160
2021-09-29 13:30:00,152.22,152.7,151.985,152.6999,28765
2021-09-29 13:00:00,152.445,152.64,152.09,152.14,23284
2021-09-29 12:30:00,152.54,152.78,152.31,152.5,24663
2021-09-29 12:00:00,152.5,152.72,152.07,152.43,18795
2021-09-29 11:30:00,152.58,152.94,152.43,152.62,38794
2021-09-29 11:00:00,152.18,152.75,151.45,152.69,48420
2021-09-29 10:30:00,152.08,152.57,151.67,152.25,44941
2021-09-29 10:00:00,151.55,152.04,150.13,152.04,79733
2021-09-28 16:30:00,151.13,151.13,151.13,151.13,12381
2021-09-28 16:00:00,150.53,151.17,150.02,151.13,397756
2021-09-28 15:30:00,151.18,151.54,150.5,150.5,80898
2021-09-28 15:00:00,151.1,151.3,150.65,151.18,54176
2021-09-28 14:30:00,151.86,151.9595,150.77,151.02,75391
2021-09-28 14:00:00,152.14,152.14,151.555,151.915,57095
2021-09-28 13:30:00,151.51,152.25,151.25,152.12,30489
2021-09-28 13:00:00,151.73,151.82,151.41,151.45,43354
2021-09-28 12:30:00,152.35,152.36,151.48,151.65,89303
2021-09-28 12:00:00,152.2,152.36,151.59,152.33,92322
2021-09-28 11:30:00,151.91,152.235,150.99,152.195,75639
2021-09-28 11:00:00,150.27,152.34,150.24,151.85,64764
2021-09-28 10:30:00,151.695,151.695,150.2,150.34,72898
2021-09-28 10:00:00,152.5,152.73,151.4,151.6,62145
2021-09-28 08:30:00,150.41,150.41,150.41,150.41,156
2021-09-27 17:00:00,151.23,151.23,151.23,151.23,886
2021-09-27 16:30:00,151.23,151.23,151.0,151.0,21146
2021-09-27 16:00:00,151.29,151.42,150.88,151.27,272244
2021-09-27 15:30:00,151.54,151.72,151.23,151.3,60737
2021-09-27 15:00:00,152.54,152.84,151.52,151.56,95620
2021-09-27 14:30:00,151.73,152.58,151.72,152.55,75418
2021-09-27 14:00:00,151.3,152.19,151.18,151.6485,113975
2021-09-27 13:30:00,150.94,151.37,150.67,151.31,57545
2021-09-27 13:00:00,151.38,151.38,150.75,150.96,51914
2021-09-27 12:30:00,151.02,151.49,150.79,151.35,140635
2021-09-27 12:00:00,150.34,151.11,150.23,151.11,127674
2021-09-27 11:30:00,149.65,150.39,149.4,150.3434,101119
2021-09-27 11:00:00,148.53,149.67,148.47,149.66,84611
2021-09-27 10:30:00,147.95,148.6,147.47,148.53,58742
2021-09-27 10:00:00,146.51,148.46,145.29,147.97,87181
2021-09-27 09:30:00,144.99,146.03,144.99,146.03,852
2021-09-27 09:00:00,144.32,145.0,144.32,145.0,1112
2021-09-27 08:30:00,144.37,144.37,143.87,143.95,794
2021-09-27 07:30:00,143.87,144.0,143.87,144.0,717
2021-09-27 06:00:00,144.29,144.42,144.29,144.42,238
2021-09-24 16:30:00,143.26,143.26,143.26,143.26,32026
2021-09-24 16:00:00,143.82,143.925,143.22,143.26,137561
2021-09-24 15:30:00,143.88,143.88,143.52,143.84,28102
2021-09-24 15:00:00,143.675,143.92,143.48,143.92,22444
2021-09-24 14:30:00,143.47,143.74,143.47,143.66,19084
2021-09-24 14:00:00,143.7023,143.93,143.415,143.54,19928
2021-09-24 13:30:00,143.79,143.84,143.555,143.69,24307
2021-09-24 13:00:00,144.015,144.015,143.73,143.82,18234
2021-09-24 12:30:00,143.89,144.24,143.83,143.97,27474
2021-09-24 12:00:00,143.2715,144.0,143.14,143.94,57883
2021-09-24 11:30:00,143.45,143.62,143.17,143.34,14307
2021-09-24 11:00:00,143.4,143.49,142.89,143.3333,16513
2021-09-24 10:30:00,143.42,143.59,142.84,143.1906,50413
2021-09-24 10:00:00,142.19,143.45,141.635,143.34,97600
2021-09-23 16:30:00,141.95,141.95,141.95,141.95,9388
2021-09-23 16:00:00,141.78,142.21,141.64,141.94,190262
2021-09-23 15:30:00,141.72,141.81,141.28,141.81,49791
2021-09-23 15:00:00,142.53,142.73,141.605,141.74,59269
2021-09-23 14:30:00,143.11,143.225,142.54,142.61,49657
2021-09-23 14:00:00,143.21,143.265,142.96,143.11,38575
