time,open,high,low,close,volume
2021-09-30 19:30:00,79.4,79.4,79.4,79.4,120
2021-09-30 17:00:00,78.92,78.92,78.92,78.92,3096
2021-09-30 16:30:00,78.92,78.92,78.92,78.92,53597
2021-09-30 16:00:00,79.62,79.75,78.91,78.91,502126
2021-09-30 15:30:00,79.7,79.87,79.64,79.64,108439
2021-09-30 15:00:00,79.6,79.97,79.6,79.72,80796
2021-09-30 14:30:00,79.66,79.84,79.5,79.64,103490
2021-09-30 14:00:00,79.52,79.7,79.41,79.66,64229
2021-09-30 13:30:00,79.83,79.97,79.53,79.53,66442
2021-09-30 13:00:00,79.66,79.94,79.61,79.83,65192
2021-09-30 12:30:00,80.1283,80.14,79.69,79.69,79017
2021-09-30 12:00:00,80.62,80.62,80.11,80.13,92324
2021-09-30 11:30:00,80.48,80.809,80.47,80.625,68811
2021-09-30 11:00:00,80.52,80.74,80.42,80.49,67144
2021-09-30 10:30:00,80.905,81.02,80.51,80.51,68053
2021-09-30 10:00:00,81.29,81.44,80.5237,80.97,104715
2021-09-30 09:30:00,81.2,81.3,81.2,81.3,1157
2021-09-29 16:30:00,81.06,81.06,81.06,81.06,25891
2021-09-29 16:00:00,81.45,81.5,80.995,81.06,200861
2021-09-29 15:30:00,81.415,81.47,81.22,81.45,45363
2021-09-29 15:00:00,81.51,81.64,81.41,81.41,76017
2021-09-29 14:30:00,81.25,81.6,81.25,81.5,88418
2021-09-29 14:00:00,81.1,81.27,81.03,81.25,45536
2021-09-29 13:30:00,81.22,81.229,81.1,81.12,68208
2021-09-29 13:00:00,81.0,81.26,80.98,81.2,69151
2021-09-29 12:30:00,80.95,81.03,80.91,81.0,34850
2021-09-29 12:00:00,80.77,80.96,80.7,80.96,71642
2021-09-29 11:30:00,80.53,80.7704,80.44,80.75,50230
2021-09-29 11:00:00,80.39,80.57,80.18,80.52,60874
2021-09-29 10:30:00,80.52,80.65,80.275,80.43,40278
2021-09-29 10:00:00,80.73,80.98,80.28,80.54,110562
2021-09-29 09:30:00,80.83,80.83,80.71,80.71,1759
2021-09-28 16:30:00,80.82,80.82,80.82,80.82,74605
2021-09-28 16:00:00,80.92,81.17,80.68,80.85,350220
2021-09-28 15:30:00,81.07,81.21,80.92,80.93,95120
2021-09-28 15:00:00,80.95,81.17,80.81,81.08,72900
2021-09-28 14:30:00,80.67,80.96,80.62,80.96,57443
2021-09-28 14:00:00,80.97,81.05,80.67,80.67,65284
2021-09-28 13:30:00,80.73,81.08,80.7,80.97,66182
2021-09-28 13:00:00,80.695,80.805,80.63,80.73,48487
2021-09-28 12:30:00,80.85,80.95,80.675,80.7046,71082
2021-09-28 12:00:00,81.02,81.16,80.8,80.865,59049
2021-09-28 11:30:00,81.33,81.4,80.91,81.06,87392
2021-09-28 11:00:00,81.28,81.5,81.17,81.315,76281
2021-09-28 10:30:00,81.305,81.38,81.0,81.31,88005
2021-09-28 10:00:00,81.63,82.13,81.2,81.4,105283
2021-09-27 16:30:00,81.56,81.56,81.56,81.56,33400
2021-09-27 16:00:00,81.62,81.65,81.44,81.58,243139
2021-09-27 15:30:00,81.6702,81.79,81.58,81.62,59111
2021-09-27 15:00:00,81.855,81.885,81.66,81.66,85683
2021-09-27 14:30:00,81.89,81.94,81.79,81.86,61282
2021-09-27 14:00:00,81.79,81.92,81.72,81.89,61320
2021-09-27 13:30:00,81.78,81.85,81.69,81.79,55819
2021-09-27 13:00:00,81.83,81.83,81.66,81.77,54486
2021-09-27 12:30:00,81.91,82.07,81.82,81.84,111199
2021-09-27 12:00:00,81.685,82.18,81.63,81.9,128526
2021-09-27 11:30:00,81.72,81.77,81.39,81.6633,93989
2021-09-27 11:00:00,82.0,82.07,81.68,81.7,73313
2021-09-27 10:30:00,81.645,82.02,81.62,81.99,106032
2021-09-27 10:00:00,80.73,81.64,80.69,81.63,97634
2021-09-27 09:30:00,80.65,80.65,80.42,80.42,730
2021-09-27 09:00:00,80.32,80.32,80.28,80.28,300
2021-09-27 08:30:00,80.28,80.28,80.28,80.28,103
2021-09-27 07:30:00,80.45,80.45,80.45,80.45,174
