time,open,high,low,close,volume
2021-10-04 16:30:00,329.07,329.07,329.07,329.07,27922
2021-10-04 16:00:00,329.1633,330.07,328.06,329.06,204268
2021-10-04 15:30:00,329.625,331.0,329.14,329.17,69266
2021-10-04 15:00:00,329.01,330.15,328.88,329.725,36479
2021-10-04 14:30:00,329.13,330.15,328.81,329.02,31178
2021-10-04 14:00:00,328.725,329.995,328.725,329.29,29273
2021-10-04 13:30:00,329.51,330.49,328.2,328.39,31992
2021-10-04 13:00:00,330.0,330.02,328.62,329.51,32584
2021-10-04 12:30:00,329.0,331.015,328.96,330.33,37426
2021-10-04 12:00:00,328.16,329.87,327.43,329.43,50559
2021-10-04 11:30:00,327.64,328.49,326.8,328.17,61001
2021-10-04 11:00:00,328.58,328.735,325.59,327.43,40195
2021-10-04 10:30:00,328.2,329.16,327.36,328.84,56147
2021-10-04 10:00:00,332.12,332.62,326.55,328.565,103575
2021-10-04 09:30:00,333.02,333.02,333.02,333.02,200
2021-10-04 09:00:00,333.19,334.0,333.19,334.0,569
2021-10-01 17:30:00,335.02,335.02,335.02,335.02,400
2021-10-01 16:30:00,335.02,335.02,335.0,335.0,15546
2021-10-01 16:00:00,335.35,336.299,334.72,335.02,169273
2021-10-01 15:30:00,335.49,336.295,335.31,335.549,36924
2021-10-01 15:00:00,335.56,335.68,334.85,335.3,27566
2021-10-01 14:30:00,334.46,335.82,334.365,335.52,21260
2021-10-01 14:00:00,333.83,335.145,333.83,334.36,27380
2021-10-01 13:30:00,332.78,334.18,332.56,333.79,25175
2021-10-01 13:00:00,332.88,333.6,332.85,332.915,18027
2021-10-01 12:30:00,333.3175,333.45,331.43,332.57,35248
2021-10-01 12:00:00,333.43,333.8,332.52,333.11,24834
2021-10-01 11:30:00,332.645,333.715,331.21,333.295,67158
2021-10-01 11:00:00,329.2434,333.2,328.78,332.58,63396
2021-10-01 10:30:00,332.79,333.155,329.32,329.4701,83058
2021-10-01 10:00:00,336.715,338.45,331.3201,332.795,94804
2021-10-01 09:30:00,338.0,338.0,335.61,335.61,1789
2021-10-01 07:30:00,334.32,334.32,334.32,334.32,100
2021-09-30 17:30:00,335.37,335.43,335.37,335.43,705
2021-09-30 17:00:00,334.87,335.1,334.87,335.1,1000
2021-09-30 16:30:00,334.51,334.51,334.51,334.51,30855
2021-09-30 16:00:00,337.99,338.99,333.9,334.58,201838
2021-09-30 15:30:00,338.02,338.99,337.35,338.035,29666
2021-09-30 15:00:00,338.13,339.34,337.9,337.9,27279
2021-09-30 14:30:00,337.88,339.17,337.71,338.225,21911
2021-09-30 14:00:00,337.33,338.26,337.0,337.79,33045
2021-09-30 13:30:00,336.9,338.66,336.9,337.54,34330
2021-09-30 13:00:00,336.91,337.91,336.78,337.14,30571
2021-09-30 12:30:00,338.07,338.12,336.54,337.02,25209
2021-09-30 12:00:00,340.22,340.355,337.4,338.24,57522
2021-09-30 11:30:00,339.17,341.08,338.79,340.47,34731
2021-09-30 11:00:00,340.44,342.23,338.85,339.345,48894
2021-09-30 10:30:00,339.0381,341.47,338.7,340.19,52146
2021-09-30 10:00:00,338.28,340.8099,337.075,338.71,87006
2021-09-29 16:30:00,335.3,335.3,335.3,335.3,10325
2021-09-29 16:00:00,338.1,338.38,334.81,335.31,273302
2021-09-29 15:30:00,339.54,339.76,338.18,338.18,39009
2021-09-29 15:00:00,339.01,339.78,338.61,339.52,37393
