time,open,high,low,close,volume
2021-09-29 16:05:00,172.01,172.01,172.01,172.01,13642
2021-09-29 16:00:00,172.17,172.17,171.92,172.04,34333
2021-09-29 15:55:00,172.38,172.38,172.12,172.18,14811
2021-09-29 15:50:00,172.31,172.43,172.18,172.38,9378
2021-09-29 15:45:00,172.46,172.46,172.19,172.34,4998
2021-09-29 15:40:00,173.04,173.04,172.36,172.45,8116
2021-09-29 15:35:00,173.05,173.06,172.83,172.99,5373
2021-09-29 15:30:00,173.19,173.19,172.96,173.04,4231
2021-09-29 15:25:00,173.15,173.17,173.02,173.17,3892
2021-09-29 15:20:00,173.03,173.32,173.03,173.21,4234
2021-09-29 15:15:00,172.84,173.08,172.825,173.08,1815
2021-09-29 15:10:00,172.72,172.93,172.7,172.7,3671
2021-09-29 15:05:00,172.84,172.87,172.56,172.64,5255
2021-09-29 15:00:00,172.83,172.9,172.73,172.81,4131
2021-09-29 14:55:00,172.85,172.92,172.81,172.83,3102
2021-09-29 14:50:00,172.91,172.93,172.79,172.86,4493
2021-09-29 14:45:00,172.7798,172.81,172.7,172.81,2402
2021-09-29 14:40:00,172.55,172.79,172.53,172.79,2894
2021-09-29 14:35:00,172.6,172.64,172.58,172.6,3416
2021-09-29 14:30:00,172.59,172.62,172.53,172.62,2142
2021-09-29 14:25:00,172.47,172.6,172.39,172.56,3162
2021-09-29 14:20:00,172.61,172.61,172.47,172.53,2584
2021-09-29 14:15:00,172.31,172.53,172.24,172.53,3084
2021-09-29 14:10:00,172.35,172.4,172.26,172.26,2706
2021-09-29 14:05:00,172.27,172.35,172.25,172.35,4797
2021-09-29 14:00:00,172.16,172.27,172.16,172.27,1168
2021-09-29 13:55:00,172.27,172.27,172.15,172.19,2600
2021-09-29 13:50:00,172.3,172.36,172.23,172.26,2293
2021-09-29 13:45:00,172.28,172.31,172.23,172.24,3428
2021-09-29 13:40:00,172.55,172.55,172.28,172.35,2230
2021-09-29 13:35:00,172.52,172.54,172.47,172.54,2898
2021-09-29 13:30:00,172.49,172.59,172.45,172.55,3092
2021-09-29 13:25:00,172.33,172.49,172.33,172.49,2251
2021-09-29 13:20:00,172.21,172.4,172.21,172.37,3481
2021-09-29 13:15:00,172.44,172.5,172.135,172.24,5050
2021-09-29 13:10:00,172.32,172.43,172.27,172.43,2202
2021-09-29 13:05:00,172.33,172.34,172.18,172.31,3368
2021-09-29 13:00:00,172.23,172.33,172.22,172.33,2623
2021-09-29 12:55:00,172.08,172.31,172.08,172.25,2828
2021-09-29 12:50:00,172.26,172.26,171.945,172.04,3795
2021-09-29 12:45:00,172.22,172.32,172.21,172.315,3510
2021-09-29 12:40:00,172.39,172.43,172.22,172.23,5930
2021-09-29 12:35:00,172.32,172.37,172.26,172.32,3100
2021-09-29 12:30:00,172.18,172.45,172.16,172.33,3860
2021-09-29 12:25:00,171.85,172.23,171.85,172.2,4456
2021-09-29 12:20:00,171.84,171.84,171.62,171.74,3226
2021-09-29 12:15:00,171.79,171.92,171.79,171.85,1744
2021-09-29 12:10:00,171.76,171.93,171.73,171.78,3651
2021-09-29 12:05:00,171.6,171.69,171.6,171.67,3182
2021-09-29 12:00:00,171.31,171.52,171.31,171.5,3738
2021-09-29 11:55:00,171.555,171.6,171.35,171.36,2644
2021-09-29 11:50:00,171.63,171.64,171.51,171.537,6560
2021-09-29 11:45:00,171.73,171.77,171.64,171.6415,2674
2021-09-29 11:40:00,171.62,171.72,171.51,171.67,3017
2021-09-29 11:35:00,171.74,171.87,171.675,171.74,2714
2021-09-29 11:30:00,171.87,171.91,171.67,171.67,3823
