time,open,high,low,close,volume
2021-10-08 16:05:00,498.73,498.73,498.73,498.73,2821
2021-10-08 16:00:00,499.115,499.16,498.2,498.21,18811
2021-10-08 15:55:00,498.01,499.43,497.62,499.38,9462
2021-10-08 15:50:00,497.92,498.6084,497.92,498.325,3394
2021-10-08 15:45:00,498.14,498.45,498.14,498.35,4285
2021-10-08 15:40:00,499.205,499.205,498.0,498.3,2996
2021-10-08 15:35:00,498.81,499.315,498.81,499.315,2284
2021-10-08 15:30:00,498.43,499.25,498.375,499.25,2588
2021-10-08 15:25:00,498.19,498.49,498.19,498.49,1134
2021-10-08 15:20:00,498.06,498.39,498.06,498.33,1660
2021-10-08 15:15:00,498.44,498.44,498.34,498.37,541
2021-10-08 15:10:00,498.06,498.655,497.89,498.655,2479
2021-10-08 15:05:00,498.7461,498.7461,498.05,498.06,921
2021-10-08 15:00:00,497.66,498.375,497.55,498.375,1516
2021-10-08 14:55:00,497.41,497.86,497.29,497.58,2861
2021-10-08 14:50:00,497.98,498.0,497.6,497.7,1492
2021-10-08 14:45:00,497.57,498.04,497.57,498.025,750
2021-10-08 14:40:00,497.74,497.99,497.49,497.83,2245
2021-10-08 14:30:00,497.9,498.195,497.9,498.065,827
2021-10-08 14:25:00,497.42,497.42,497.42,497.42,387
2021-10-08 14:20:00,497.145,497.145,497.145,497.145,147
2021-10-08 14:15:00,496.8426,496.985,496.79,496.79,870
2021-10-08 14:10:00,496.93,496.93,496.535,496.57,2383
2021-10-08 14:00:00,495.14,495.815,495.14,495.815,279
2021-10-08 13:55:00,494.75,494.86,494.75,494.77,1161
2021-10-08 13:50:00,494.35,494.9,494.34,494.465,3123
2021-10-08 13:45:00,494.575,494.59,494.04,494.59,756
2021-10-08 13:40:00,494.42,494.42,494.29,494.29,342
2021-10-08 13:35:00,493.85,494.0,493.85,493.945,2063
2021-10-08 13:30:00,493.56,493.98,493.56,493.86,1758
2021-10-08 13:25:00,493.36,493.705,493.36,493.52,1852
2021-10-08 13:20:00,494.62,494.62,492.63,493.185,4833
2021-10-08 13:15:00,494.85,494.92,494.85,494.92,494
2021-10-08 13:10:00,494.35,494.64,494.35,494.64,747
2021-10-08 13:05:00,494.55,494.8538,494.18,494.8538,1706
2021-10-08 13:00:00,495.195,495.265,494.68,494.68,1286
2021-10-08 12:55:00,495.24,495.49,495.24,495.49,941
2021-10-08 12:50:00,495.4,495.4,495.21,495.22,716
2021-10-08 12:45:00,495.695,495.695,495.56,495.63,964
2021-10-08 12:40:00,495.17,495.25,495.17,495.25,391
2021-10-08 12:35:00,495.02,495.19,495.0,495.19,2635
2021-10-08 12:30:00,495.42,495.42,495.36,495.36,617
2021-10-08 12:25:00,495.6552,495.6552,495.4,495.55,1660
2021-10-08 12:20:00,495.9,495.9,495.9,495.9,6180
2021-10-08 12:15:00,496.13,496.24,495.5,496.09,1975
2021-10-08 12:10:00,496.42,496.625,496.38,496.38,1014
2021-10-08 12:05:00,496.07,496.07,496.07,496.07,703
2021-10-08 12:00:00,495.42,495.7299,495.174,495.26,795
2021-10-08 11:55:00,494.0,495.575,494.0,495.42,2846
2021-10-08 11:50:00,494.75,494.86,494.22,494.22,2908
2021-10-08 11:45:00,494.93,495.075,494.79,495.075,1080
2021-10-08 11:40:00,495.04,495.26,494.72,495.16,2509
2021-10-08 11:35:00,496.36,496.37,495.69,495.69,1514
2021-10-08 11:30:00,495.945,495.97,495.945,495.97,1196
2021-10-08 11:25:00,496.44,496.72,496.33,496.35,1408
2021-10-08 11:20:00,496.255,496.88,496.255,496.68,2473
2021-10-08 11:15:00,495.71,496.39,495.71,496.09,2754
2021-10-08 11:10:00,495.47,495.74,495.08,495.365,1391
2021-10-08 11:05:00,495.47,495.625,495.2525,495.625,1313
2021-10-08 11:00:00,495.435,496.55,495.435,496.3499,4318
2021-10-08 10:55:00,495.625,496.08,495.58,495.6,3493
2021-10-08 10:50:00,494.92,495.5044,494.34,495.5044,2403
2021-10-08 10:45:00,495.11,495.59,494.01,494.74,4523
2021-10-08 10:40:00,496.35,496.35,495.0,495.0,5438
2021-10-08 10:35:00,497.03,497.31,496.77,497.31,2279
2021-10-08 10:30:00,497.48,497.48,497.0,497.0,1680
2021-10-08 10:25:00,498.15,498.33,497.8659,497.8659,2058
2021-10-08 10:20:00,498.66,499.29,498.32,498.77,1552
2021-10-08 10:15:00,498.6,499.0,498.0479,499.0,1750
2021-10-08 10:10:00,498.66,499.325,498.58,499.325,1957
2021-10-08 10:05:00,495.795,498.83,495.795,498.06,2459
2021-10-08 10:00:00,500.01,500.01,496.45,496.49,7363
2021-10-08 09:55:00,502.03,502.03,498.5922,499.0,2825
2021-10-08 09:50:00,502.615,502.615,501.0,501.0,1361
2021-10-08 09:45:00,502.68,502.68,502.68,502.68,191
2021-10-08 09:40:00,499.22,501.385,499.18,501.385,1435
2021-10-08 09:35:00,504.5,505.18,499.16,499.16,6758
2021-10-07 16:05:00,504.41,504.41,504.41,504.41,6959
2021-10-07 16:00:00,505.32,505.32,503.79,504.22,28176
2021-10-07 15:55:00,505.22,505.525,504.97,505.08,6340
2021-10-07 15:50:00,505.62,505.62,505.01,505.6,4776
2021-10-07 15:45:00,506.9,506.9,505.89,505.89,2683
2021-10-07 15:40:00,507.62,507.62,507.1,507.1,2647
2021-10-07 15:35:00,507.74,507.895,507.24,507.77,3956
2021-10-07 15:30:00,507.66,507.82,507.6,507.6,995
